"Issue Id","Issue Type","Summary","Description","Priority","Story Points","Sprint","Assignee","Labels","Parent Id"
"652","Sub-task","Create infrastructure/streaming/stream_resolver.py","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"653","Sub-task","Create StreamType enum","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"654","Sub-task","Implement detect_stream_type(url) with regex patterns","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"655","Sub-task","Check for rtsp://, rtmp://, .m3u8, youtube.com patterns","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"656","Sub-task","Implement resolve(url) async method","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"657","Sub-task","For YouTube: use yt-dlp to extract direct stream URL","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"658","Sub-task","For HLS/RTSP/RTMP: return URL as-is","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"659","Sub-task","Return tuple: (resolved_url, stream_type, error_message)","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"660","Sub-task","Add YOUTUBE_PATTERNS regex list","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"661","Sub-task","Handle yt-dlp errors gracefully","Parent: S4 4.6 - Infrastructure: StreamResolver (URL Detection)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","651"
"662","Task","S4 4.7 - Infrastructure: FFmpegStreamReader","Implement FFmpeg-based stream reader for complex streams (HLS, YouTube, RTSP, RTMP).

Technologies: subprocess.Popen, threading, Queue, NumPy, cv2 (for encoding)

Duration: 2 days

Assignee (role): Backend Developer

Acceptance Criteria:
- FFmpegStreamReader class with subprocess management
- open() and open_async() methods
- read_frame() and read_frame_async() returning numpy arrays
- Frame queue for buffering
- Proper cleanup on close()
- Error handling and logging

Subtasks:
- Create infrastructure/streaming/ffmpeg_stream_reader.py
- Initialize with camera_id, stream_url, config
- Implement _build_ffmpeg_command() creating FFmpeg args
- Use FFmpeg to decode stream to rawvideo
- Output to stdout in RGB24 format
- Implement open() starting subprocess.Popen
- Create reader thread consuming stdout
- Parse raw bytes into numpy arrays (reshape by width*height*3)
- Implement read_frame() returning (frame_array, width, height)
- Implement close() terminating subprocess
- Add frame queue (maxsize=30) for async reading
- Handle subprocess errors and reconnection","Highest","6","Sprint 4 - Video Streaming Backend","","sprint-4",""
"663","Sub-task","Create infrastructure/streaming/ffmpeg_stream_reader.py","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"664","Sub-task","Initialize with camera_id, stream_url, config","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"665","Sub-task","Implement _build_ffmpeg_command() creating FFmpeg args","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"666","Sub-task","Use FFmpeg to decode stream to rawvideo","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"667","Sub-task","Output to stdout in RGB24 format","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"668","Sub-task","Implement open() starting subprocess.Popen","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"669","Sub-task","Create reader thread consuming stdout","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"670","Sub-task","Parse raw bytes into numpy arrays (reshape by width*height*3)","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"671","Sub-task","Implement read_frame() returning (frame_array, width, height)","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"672","Sub-task","Implement close() terminating subprocess","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"673","Sub-task","Add frame queue (maxsize=30) for async reading","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"674","Sub-task","Handle subprocess errors and reconnection","Parent: S4 4.7 - Infrastructure: FFmpegStreamReader","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","662"
"675","Task","S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","Implement OpenCV-based reader for simple streams (MJPEG, local files).

Technologies: OpenCV (cv2.VideoCapture), NumPy, asyncio

Duration: 1 day

Assignee (role): Backend Developer

Acceptance Criteria:
- CameraStreamReader using cv2.VideoCapture
- open() method with backend selection
- read_frame() returning frame array
- RTSP TCP transport configuration
- Error handling and retry logic

Subtasks:
- Create infrastructure/streaming/camera_stream_reader.py
- Initialize with camera_id, stream_url, config
- Implement _detect_stream_type() classifying URL
- Implement open() creating cv2.VideoCapture
- Configure RTSP with TCP transport via environment
- Set buffer size, timeouts
- Implement read_frame() calling capture.read()
- Return (frame, width, height) tuple
- Implement close() releasing capture
- Add read_frame_async() wrapper with asyncio.to_thread","High","4","Sprint 4 - Video Streaming Backend","","sprint-4",""
"676","Sub-task","Create infrastructure/streaming/camera_stream_reader.py","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"677","Sub-task","Initialize with camera_id, stream_url, config","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"678","Sub-task","Implement _detect_stream_type() classifying URL","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"679","Sub-task","Implement open() creating cv2.VideoCapture","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"680","Sub-task","Configure RTSP with TCP transport via environment","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"681","Sub-task","Set buffer size, timeouts","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"682","Sub-task","Implement read_frame() calling capture.read()","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"683","Sub-task","Return (frame, width, height) tuple","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"684","Sub-task","Implement close() releasing capture","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"685","Sub-task","Add read_frame_async() wrapper with asyncio.to_thread","Parent: S4 4.8 - Infrastructure: CameraStreamReader (OpenCV)","High","","Sprint 4 - Video Streaming Backend","","sprint-4","675"
"686","Task","S4 4.9 - Infrastructure: FrameEncoder","Implement frame encoder converting numpy arrays to JPEG/PNG for transmission.

Technologies: OpenCV (cv2.imencode), NumPy

Duration: 1 day

Assignee (role): Backend Developer

Acceptance Criteria:
- FrameEncoder with quality setting
- encode_jpeg(frame) returning bytes
- encode_png(frame) returning bytes
- encode(frame, encoding) with FrameEncoding enum

Subtasks:
- Create infrastructure/streaming/frame_encoder.py
- Initialize with quality parameter
- Implement encode_jpeg using cv2.imencode('.jpg', frame, params)
- Set JPEG quality parameter
- Implement encode_png using cv2.imencode('.png', frame)
- Implement encode() method switching on FrameEncoding enum
- Return bytes from buffer.tobytes()","High","3","Sprint 4 - Video Streaming Backend","","sprint-4",""
"687","Sub-task","Create infrastructure/streaming/frame_encoder.py","Parent: S4 4.9 - Infrastructure: FrameEncoder","High","","Sprint 4 - Video Streaming Backend","","sprint-4","686"
"688","Sub-task","Initialize with quality parameter","Parent: S4 4.9 - Infrastructure: FrameEncoder","High","","Sprint 4 - Video Streaming Backend","","sprint-4","686"
"689","Sub-task","Implement encode_jpeg using cv2.imencode('.jpg', frame, params)","Parent: S4 4.9 - Infrastructure: FrameEncoder","High","","Sprint 4 - Video Streaming Backend","","sprint-4","686"
"690","Sub-task","Set JPEG quality parameter","Parent: S4 4.9 - Infrastructure: FrameEncoder","High","","Sprint 4 - Video Streaming Backend","","sprint-4","686"
"691","Sub-task","Implement encode_png using cv2.imencode('.png', frame)","Parent: S4 4.9 - Infrastructure: FrameEncoder","High","","Sprint 4 - Video Streaming Backend","","sprint-4","686"
"692","Sub-task","Implement encode() method switching on FrameEncoding enum","Parent: S4 4.9 - Infrastructure: FrameEncoder","High","","Sprint 4 - Video Streaming Backend","","sprint-4","686"
"693","Sub-task","Return bytes from buffer.tobytes()","Parent: S4 4.9 - Infrastructure: FrameEncoder","High","","Sprint 4 - Video Streaming Backend","","sprint-4","686"
"694","Task","S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Implement WebSocket subscription manager for broadcasting frames to multiple clients.

Technologies: FastAPI WebSocket, asyncio, Dict, Set, Lock

Duration: 1.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- StreamBroadcaster managing camera_id → WebSocket connections
- subscribe(camera_id, websocket) adding subscriber
- unsubscribe(camera_id, websocket) removing subscriber
- broadcast_frame(frame) sending to all subscribers
- Auto-cleanup of disconnected WebSockets
- Thread-safe with asyncio.Lock

Subtasks:
- Create infrastructure/streaming/stream_broadcaster.py
- Create _subscribers: Dict[UUID, Set[WebSocket]]
- Add asyncio.Lock for thread safety
- Implement subscribe(camera_id, websocket) adding to set
- Implement unsubscribe(camera_id, websocket) removing from set
- Implement broadcast_frame(frame: VideoFrame) async method
- Iterate over subscribers, call ws.send_bytes(frame_data)
- Handle WebSocket errors, collect disconnected sockets
- Remove disconnected sockets from subscribers
- Return sent_count
- Implement broadcast_json(camera_id, data) for metadata
- Implement get_subscriber_count(camera_id)
- Implement close_all(camera_id) closing all connections","Highest","5","Sprint 4 - Video Streaming Backend","","sprint-4",""
"695","Sub-task","Create infrastructure/streaming/stream_broadcaster.py","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"696","Sub-task","Create _subscribers: Dict[UUID, Set[WebSocket]]","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"697","Sub-task","Add asyncio.Lock for thread safety","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"698","Sub-task","Implement subscribe(camera_id, websocket) adding to set","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"699","Sub-task","Implement unsubscribe(camera_id, websocket) removing from set","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"700","Sub-task","Implement broadcast_frame(frame: VideoFrame) async method","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"701","Sub-task","Iterate over subscribers, call ws.send_bytes(frame_data)","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"702","Sub-task","Handle WebSocket errors, collect disconnected sockets","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"703","Sub-task","Remove disconnected sockets from subscribers","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"704","Sub-task","Return sent_count","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"705","Sub-task","Implement broadcast_json(camera_id, data) for metadata","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"706","Sub-task","Implement get_subscriber_count(camera_id)","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"707","Sub-task","Implement close_all(camera_id) closing all connections","Parent: S4 4.10 - Infrastructure: StreamBroadcaster (WebSocket)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","694"
"708","Task","S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Implement stream manager orchestrating readers, encoding, and broadcasting.

Technologies: asyncio (tasks, loops), StreamResolver, readers, broadcaster

Duration: 2.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- StreamManager coordinating stream lifecycle
- Auto-selection of FFmpeg vs OpenCV reader based on stream type
- start_stream(session, config) initiating streaming
- _stream_loop() reading frames and broadcasting
- stop_stream(camera_id) cleanup
- FPS throttling
- Error handling and reconnection

Subtasks:
- Create infrastructure/streaming/stream_manager.py
- Initialize with session_repository, broadcaster, frame_quality
- Create _readers: Dict[UUID, Union[FFmpeg, Camera]Reader]
- Create _tasks: Dict[UUID, asyncio.Task]
- Implement start_stream(session, config)
- Detect stream type with StreamResolver
- Choose FFmpeg reader for HLS, YouTube, RTSP, RTMP, FILE
- Choose OpenCV reader for MJPEG, WEBCAM
- Create reader instance
- Create asyncio task for _stream_loop
- Implement _stream_loop(session, reader, config)
- Open reader (await open_async for FFmpeg)
- Loop: read frame, encode JPEG, create VideoFrame
- Broadcast frame via broadcaster
- Update session.update_last_frame()
- Throttle to target FPS with asyncio.sleep
- Handle errors: mark session as ERROR
- Implement stop_stream(camera_id) cancelling task
- Close reader and broadcaster connections
- Implement is_streaming(camera_id) checking active tasks","Highest","7","Sprint 4 - Video Streaming Backend","","sprint-4",""
"709","Sub-task","Create infrastructure/streaming/stream_manager.py","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"710","Sub-task","Initialize with session_repository, broadcaster, frame_quality","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"711","Sub-task","Create _readers: Dict[UUID, Union[FFmpeg, Camera]Reader]","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"712","Sub-task","Create _tasks: Dict[UUID, asyncio.Task]","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"713","Sub-task","Implement start_stream(session, config)","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"714","Sub-task","Detect stream type with StreamResolver","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"715","Sub-task","Choose FFmpeg reader for HLS, YouTube, RTSP, RTMP, FILE","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"716","Sub-task","Choose OpenCV reader for MJPEG, WEBCAM","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"717","Sub-task","Create reader instance","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"718","Sub-task","Create asyncio task for _stream_loop","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"719","Sub-task","Implement _stream_loop(session, reader, config)","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"720","Sub-task","Open reader (await open_async for FFmpeg)","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"721","Sub-task","Loop: read frame, encode JPEG, create VideoFrame","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"722","Sub-task","Broadcast frame via broadcaster","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"723","Sub-task","Update session.update_last_frame()","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"724","Sub-task","Throttle to target FPS with asyncio.sleep","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"725","Sub-task","Handle errors: mark session as ERROR","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"726","Sub-task","Implement stop_stream(camera_id) cancelling task","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"727","Sub-task","Close reader and broadcaster connections","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"728","Sub-task","Implement is_streaming(camera_id) checking active tasks","Parent: S4 4.11 - Infrastructure: StreamManager (Orchestrator)","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","708"
"729","Task","S4 4.12 - Application Layer: Use Cases","Implement use cases for stream control and monitoring.

Technologies: Use case pattern, business orchestration

Duration: 1.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- StartStreamUseCase creating session and starting manager
- StopStreamUseCase stopping stream and updating session
- GetStreamStatusUseCase checking active status
- ListActiveStreamsUseCase returning all active streams
- PublishFrameUseCase for manual frame publishing
- MonitorHealthUseCase detecting stale streams

Subtasks:
- Create application/use_cases/start_stream.py
- Create StreamSession entity
- Save session to repository
- Call stream_manager.start_stream(session, config)
- Return StreamSession
- Create application/use_cases/stop_stream.py
- Call stream_manager.stop_stream(camera_id)
- Find session, set status=STOPPED, stopped_at
- Update session in repository
- Create application/use_cases/get_stream_status.py
- Check stream_manager.is_streaming(camera_id)
- Find session from repository
- Return (is_streaming, session)
- Create application/use_cases/list_active_streams.py
- Query repository.find_active()
- Create application/use_cases/publish_frame.py
- Call broadcaster.broadcast_frame(frame)
- Create application/use_cases/monitor_health.py
- Find all active sessions
- Check session.is_alive(timeout_seconds)
- Return list of stale sessions for recovery","Highest","5","Sprint 4 - Video Streaming Backend","","sprint-4",""
"730","Sub-task","Create application/use_cases/start_stream.py","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"731","Sub-task","Create StreamSession entity","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"732","Sub-task","Save session to repository","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"733","Sub-task","Call stream_manager.start_stream(session, config)","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"734","Sub-task","Return StreamSession","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"735","Sub-task","Create application/use_cases/stop_stream.py","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"736","Sub-task","Call stream_manager.stop_stream(camera_id)","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"737","Sub-task","Find session, set status=STOPPED, stopped_at","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"738","Sub-task","Update session in repository","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"739","Sub-task","Create application/use_cases/get_stream_status.py","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"740","Sub-task","Check stream_manager.is_streaming(camera_id)","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"741","Sub-task","Find session from repository","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"742","Sub-task","Return (is_streaming, session)","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"743","Sub-task","Create application/use_cases/list_active_streams.py","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"744","Sub-task","Query repository.find_active()","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"745","Sub-task","Create application/use_cases/publish_frame.py","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"746","Sub-task","Call broadcaster.broadcast_frame(frame)","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"747","Sub-task","Create application/use_cases/monitor_health.py","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"748","Sub-task","Find all active sessions","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"749","Sub-task","Check session.is_alive(timeout_seconds)","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"750","Sub-task","Return list of stale sessions for recovery","Parent: S4 4.12 - Application Layer: Use Cases","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","729"
"751","Task","S4 4.13 - Application Layer: DTOs","Define request/response DTOs for streaming API.

Technologies: Pydantic, UUID, Optional, nested models

Duration: 1 day

Assignee (role): Backend Developer

Acceptance Criteria:
- StartStreamRequest with camera_id, stream_url, config
- StopStreamRequest with camera_id
- StreamConfigRequest with fps, quality, dimensions
- StreamSessionResponse with session details
- StreamStatusResponse with is_streaming flag
- ActiveStreamsResponse with session list

Subtasks:
- Create application/dtos/stream_requests.py
- Define StartStreamRequest (camera_id: UUID, stream_url: str, config: Optional[StreamConfigRequest])
- Define StopStreamRequest (camera_id: UUID)
- Define StreamConfigRequest (fps, quality, width, height, max_reconnects)
- Create application/dtos/stream_responses.py
- Define StreamSessionResponse matching StreamSession fields
- Define StreamStatusResponse (is_streaming: bool, session: Optional[StreamSessionResponse])
- Define ActiveStreamsResponse (sessions: List[StreamSessionResponse])","High","3","Sprint 4 - Video Streaming Backend","","sprint-4",""
"752","Sub-task","Create application/dtos/stream_requests.py","Parent: S4 4.13 - Application Layer: DTOs","High","","Sprint 4 - Video Streaming Backend","","sprint-4","751"
"753","Sub-task","Define StartStreamRequest (camera_id: UUID, stream_url: str, config: Optional[StreamConfigRequest])","Parent: S4 4.13 - Application Layer: DTOs","High","","Sprint 4 - Video Streaming Backend","","sprint-4","751"
"754","Sub-task","Define StopStreamRequest (camera_id: UUID)","Parent: S4 4.13 - Application Layer: DTOs","High","","Sprint 4 - Video Streaming Backend","","sprint-4","751"
"755","Sub-task","Define StreamConfigRequest (fps, quality, width, height, max_reconnects)","Parent: S4 4.13 - Application Layer: DTOs","High","","Sprint 4 - Video Streaming Backend","","sprint-4","751"
"756","Sub-task","Create application/dtos/stream_responses.py","Parent: S4 4.13 - Application Layer: DTOs","High","","Sprint 4 - Video Streaming Backend","","sprint-4","751"
"757","Sub-task","Define StreamSessionResponse matching StreamSession fields","Parent: S4 4.13 - Application Layer: DTOs","High","","Sprint 4 - Video Streaming Backend","","sprint-4","751"
"758","Sub-task","Define StreamStatusResponse (is_streaming: bool, session: Optional[StreamSessionResponse])","Parent: S4 4.13 - Application Layer: DTOs","High","","Sprint 4 - Video Streaming Backend","","sprint-4","751"
"759","Sub-task","Define ActiveStreamsResponse (sessions: List[StreamSessionResponse])","Parent: S4 4.13 - Application Layer: DTOs","High","","Sprint 4 - Video Streaming Backend","","sprint-4","751"
"760","Task","S4 4.14 - API Layer: Stream REST Routes","Create REST API endpoints for stream control.

Technologies: FastAPI, APIRouter, status codes, async endpoints

Duration: 1.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- POST /streams/start — Start streaming
- POST /streams/stop — Stop streaming
- GET /streams/status/{camera_id} — Get stream status
- GET /streams/active — List active streams
- JWT authentication
- Error handling

Subtasks:
- Create api/routes/stream_routes.py
- Implement POST /streams/start
- Call StartStreamUseCase with camera_id, stream_url, config
- Return 201 Created with StreamSessionResponse
- Implement POST /streams/stop
- Call StopStreamUseCase with camera_id
- Return 200 OK with updated session
- Implement GET /streams/status/{camera_id}
- Call GetStreamStatusUseCase
- Return StreamStatusResponse
- Implement GET /streams/active
- Call ListActiveStreamsUseCase
- Return ActiveStreamsResponse
- Add JWT authentication dependency
- Add error handling (400, 404, 500)
- Mount router in main.py","Highest","5","Sprint 4 - Video Streaming Backend","","sprint-4",""
"761","Sub-task","Create api/routes/stream_routes.py","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"762","Sub-task","Implement POST /streams/start","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"763","Sub-task","Call StartStreamUseCase with camera_id, stream_url, config","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"764","Sub-task","Return 201 Created with StreamSessionResponse","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"765","Sub-task","Implement POST /streams/stop","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"766","Sub-task","Call StopStreamUseCase with camera_id","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"767","Sub-task","Return 200 OK with updated session","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"768","Sub-task","Implement GET /streams/status/{camera_id}","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
